Date,Open,High,Low,Close,Volume,Market Cap
04-05-2018,6848.65,6933.82,6644.80,6811.47,5639320064,"115,524,404,354"
04-04-2018,7456.41,7469.88,6803.88,6853.84,4936000000,"116,229,557,118"
04-03-2018,7102.26,7530.94,7072.49,7456.11,5499700224,"126,429,245,883"
04-02-2018,6844.86,7135.47,6816.58,7083.80,4333440000,"120,101,932,910"
04-01-2018,7003.06,7060.95,6526.87,6844.23,4532100096,"116,026,809,075"
31-03-2018,6892.48,7207.85,6863.52,6973.53,4553269760,"118,204,645,927"
30-03-2018,7171.45,7276.66,6683.93,6890.52,6289509888,"116,786,562,165"
29-03-2018,7979.07,7994.33,7081.38,7165.70,6361229824,"121,436,043,045"
28-03-2018,7836.83,8122.89,7809.17,7954.48,4935289856,"134,788,265,876"
27-03-2018,8200.00,8232.78,7797.28,7833.04,5378250240,"132,717,053,150"
26-03-2018,8498.47,8530.08,7921.43,8209.40,5921039872,"139,078,211,968"
25-03-2018,8612.81,8682.01,8449.10,8495.78,4569880064,"143,914,265,310"
24-03-2018,8901.95,8996.18,8665.70,8668.12,5664600064,"146,818,882,936"
23-03-2018,8736.25,8879.62,8360.62,8879.62,5954120192,"150,383,574,951"
22-03-2018,8939.44,9100.71,8564.90,8728.47,5530390016,"147,809,220,250"
21-03-2018,8937.48,9177.37,8846.33,8929.28,6043129856,"151,193,917,440"
20-03-2018,8619.67,9051.02,8389.89,8913.47,6361789952,"150,909,503,835"
19-03-2018,8344.12,8675.87,8182.40,8630.65,6729110016,"146,107,514,353"
18-03-2018,7890.52,8245.51,7397.99,8223.68,6639190016,"139,201,713,268"
17-03-2018,8321.91,8346.53,7812.82,7916.88,4426149888,"133,993,486,925"
16-03-2018,8322.91,8585.15,8005.31,8338.35,5289379840,"141,111,773,179"
15-03-2018,8290.76,8428.35,7783.05,8300.86,6834429952,"140,460,819,364"
14-03-2018,9214.65,9355.85,8068.59,8269.81,6438230016,"139,920,843,550"
13-03-2018,9173.04,9470.38,8958.19,9194.85,5991139840,"155,555,594,312"
03-12-2018,9602.93,9937.50,8956.43,9205.12,6457399808,"155,710,928,717"
03-11-2018,8852.78,9711.89,8607.12,9578.63,6296370176,"162,009,710,243"
03-10-2018,9350.59,9531.32,8828.47,8866.00,5386319872,"149,939,797,150"
03-09-2018,9414.69,9466.35,8513.03,9337.55,8704190464,"157,898,203,939"
03-08-2018,9951.44,10147.40,9335.87,9395.01,7186089984,"158,852,238,332"
03-07-2018,10803.90,10929.50,9692.12,9965.57,8797910016,"168,479,670,395"
03-06-2018,11500.10,11500.10,10694.30,10779.90,6832169984,"182,225,316,082"
03-05-2018,11532.40,11704.10,11443.90,11573.30,6468539904,"195,614,809,925"
03-04-2018,11497.40,11512.60,11136.10,11512.60,6084149760,"194,567,395,376"
03-03-2018,11101.90,11528.20,11002.40,11489.70,6690570240,"194,159,120,569"
03-02-2018,10977.40,11189.00,10850.10,11086.40,7620590080,"187,318,996,197"
03-01-2018,10385.00,11052.30,10352.70,10951.00,7317279744,"185,009,753,075"
28-02-2018,10687.20,11089.80,10393.10,10397.90,6936189952,"175,644,310,997"
27-02-2018,10393.90,10878.50,10246.10,10725.60,6966179840,"181,158,869,820"
26-02-2018,9669.43,10475.00,9501.73,10366.70,7287690240,"175,076,064,010"
25-02-2018,9796.42,9923.22,9407.06,9664.73,5706939904,"163,204,062,358"
24-02-2018,10287.70,10597.20,9546.97,9813.07,6917929984,"165,687,799,108"
23-02-2018,9937.07,10487.30,9734.56,10301.10,7739500032,"173,909,350,860"
22-02-2018,10660.40,11039.10,9939.09,10005.00,8040079872,"168,892,273,935"
21-02-2018,11372.20,11418.50,10479.10,10690.40,9405339648,"180,442,459,820"
20-02-2018,11231.80,11958.50,11231.80,11403.70,9926540288,"192,457,815,912"
19-02-2018,10552.60,11273.80,10513.20,11225.30,7652089856,"189,426,791,571"
18-02-2018,11123.40,11349.80,10326.00,10551.80,8744009728,"178,040,648,022"
17-02-2018,10207.50,11139.50,10149.40,11112.70,8660880384,"187,482,083,882"
16-02-2018,10135.70,10324.10,9824.82,10233.90,7296159744,"172,637,061,144"
15-02-2018,9488.32,10234.80,9395.58,10166.40,9062540288,"171,477,807,437"
14-02-2018,8599.92,9518.54,8599.92,9494.63,7909819904,"160,131,558,835"
13-02-2018,8926.72,8958.47,8455.41,8598.31,5696719872,"144,995,984,203"
02-12-2018,8141.43,8985.92,8141.43,8926.57,6256439808,"150,513,128,412"
02-11-2018,8616.13,8616.13,7931.10,8129.97,6122189824,"137,064,586,975"
02-10-2018,8720.08,9122.55,8295.47,8621.90,7780960256,"145,341,842,785"
02-09-2018,8271.84,8736.98,7884.71,8736.98,6784820224,"147,266,052,809"
02-08-2018,7637.86,8558.77,7637.86,8265.59,9346750464,"139,306,699,929"
02-07-2018,7755.49,8509.11,7236.79,7621.30,9169280000,"128,435,001,186"
02-06-2018,7051.75,7850.70,6048.26,7754.00,13999800320,"130,658,094,648"
02-05-2018,8270.54,8364.84,6756.68,6955.27,9285289984,"117,184,385,122"
02-04-2018,9175.70,9334.87,8031.22,8277.01,7073549824,"139,433,682,759"
02-03-2018,8852.12,9430.75,8251.63,9174.91,7263790080,"154,540,000,411"
02-02-2018,9142.28,9142.28,7796.49,8830.75,12726899712,"148,725,283,812"
02-01-2018,10237.30,10288.80,8812.28,9170.54,9959400448,"154,428,564,694"
31-01-2018,10108.20,10381.60,9777.42,10221.10,8041160192,"172,099,559,942"
30-01-2018,11306.80,11307.20,10036.20,10106.30,8637859840,"170,151,556,678"
29-01-2018,11755.50,11875.60,11179.20,11296.40,7107359744,"190,164,444,830"
28-01-2018,11475.30,12040.30,11475.30,11786.30,8350360064,"198,389,948,175"
27-01-2018,11174.90,11614.90,10989.20,11440.70,7583269888,"192,550,550,498"
26-01-2018,11256.00,11656.70,10470.30,11171.40,9746199552,"187,995,804,677"
25-01-2018,11421.70,11785.70,11057.40,11259.40,8873169920,"189,455,303,273"
24-01-2018,10903.40,11501.40,10639.80,11359.40,9940989952,"191,115,225,673"
23-01-2018,10944.50,11377.60,10129.70,10868.40,9660609536,"182,830,257,191"
22-01-2018,11633.10,11966.40,10240.20,10931.40,10537400320,"183,866,421,285"
21-01-2018,12889.20,12895.90,11288.20,11600.10,9935179776,"195,089,460,991"
20-01-2018,11656.20,13103.00,11656.20,12899.20,11801700352,"216,907,619,830"
19-01-2018,11429.80,11992.80,11172.10,11607.40,10740400128,"195,158,837,709"
18-01-2018,11198.80,12107.30,10942.50,11474.90,15020399616,"192,907,550,324"
17-01-2018,11431.10,11678.00,9402.29,11188.60,18830600192,"188,070,430,523"
16-01-2018,13836.10,13843.10,10194.90,11490.50,18853799936,"193,121,120,762"
15-01-2018,13767.30,14445.50,13641.70,13819.80,12750799872,"232,242,775,485"
14-01-2018,14370.80,14511.80,13268.00,13772.00,11084099584,"231,413,491,364"
13-01-2018,13952.40,14659.50,13952.40,14360.20,12763599872,"241,268,592,240"
01-12-2018,13453.90,14229.90,13158.10,13980.60,12065699840,"234,865,160,377"
01-11-2018,14968.20,15018.80,13105.90,13405.80,16534099968,"225,178,724,050"
01-10-2018,14588.50,14973.30,13691.20,14973.30,18500800512,"251,472,635,522"
01-09-2018,15123.70,15497.50,14424.00,14595.40,16659999744,"245,095,808,695"
01-08-2018,16476.20,16537.90,14208.20,15170.10,18413899776,"254,715,263,101"
01-07-2018,17527.30,17579.60,16087.70,16477.60,15866000384,"276,634,797,271"
01-06-2018,17462.10,17712.40,16764.60,17527.00,18314600448,"294,217,423,675"
01-05-2018,15477.20,17705.20,15202.80,17429.50,23840899072,"292,544,135,538"
01-04-2018,15270.70,15739.70,14522.20,15599.20,21783199744,"261,795,321,110"
01-03-2018,14978.20,15572.80,14844.50,15201.00,16871900160,"255,080,562,912"
01-02-2018,13625.00,15444.60,13163.60,14982.10,16846600192,"251,377,913,955"
01-01-2018,14112.20,14112.20,13154.70,13657.20,10291200000,"229,119,155,396"
31-12-2017,12897.70,14377.40,12755.60,14156.40,12136299520,"237,465,823,980"
30-12-2017,14681.90,14681.90,12350.10,12952.20,14452599808,"217,239,803,085"
29-12-2017,14695.80,15279.00,14307.00,14656.20,13025500160,"245,793,634,125"
28-12-2017,15864.10,15888.40,13937.30,14606.50,12336499712,"244,929,825,575"
27-12-2017,16163.50,16930.90,15114.30,15838.50,12487600128,"265,559,172,050"
26-12-2017,14036.60,16461.20,14028.90,16099.80,13454300160,"269,908,107,763"
25-12-2017,13995.90,14593.00,13448.90,14026.60,10664699904,"235,126,843,805"
24-12-2017,14608.20,14626.00,12747.70,13925.80,11572299776,"233,414,163,395"
23-12-2017,13948.70,15603.20,13828.80,14699.20,13086000128,"246,349,213,910"
22-12-2017,15898.00,15943.40,11833.00,13831.80,22197999616,"231,788,283,457"
21-12-2017,16642.40,17567.70,15342.70,15802.90,16516599808,"264,788,651,530"
20-12-2017,17760.30,17934.70,16077.70,16624.60,22149699584,"278,528,964,015"
19-12-2017,19118.30,19177.80,17275.40,17776.70,16894499840,"297,801,055,828"
18-12-2017,19106.40,19371.00,18355.90,19114.20,14839499776,"320,174,318,520"
17-12-2017,19475.80,20089.00,18974.10,19140.80,13314599936,"320,576,568,850"
16-12-2017,17760.30,19716.70,17515.30,19497.40,12740599808,"326,502,485,530"
15-12-2017,16601.30,18154.10,16601.30,17706.90,14309999616,"296,482,120,238"
14-12-2017,16384.60,17085.80,16185.90,16564.00,13777399808,"277,310,347,000"
13-12-2017,17500.00,17653.10,16039.70,16408.20,12976900096,"274,663,619,978"
12-12-2017,16919.80,17781.80,16571.60,17415.40,14603799552,"291,483,935,710"
12-11-2017,15427.40,17513.90,15404.80,16936.80,12153900032,"283,439,888,520"
12-10-2017,15168.40,15850.60,13226.60,15455.40,13433299968,"258,615,393,665"
12-09-2017,16523.30,16783.00,13674.90,15178.20,13911300096,"253,946,084,745"
12-08-2017,17802.90,18353.40,14336.90,16569.40,21135998976,"277,185,764,485"
12-07-2017,14266.10,17899.70,14057.30,17899.70,17950699520,"299,405,364,249"
12-06-2017,11923.40,14369.10,11923.40,14291.50,12656300032,"239,024,437,136"
12-05-2017,11685.70,12032.00,11604.60,11916.70,6895260160,"199,278,350,420"
12-04-2017,11315.40,11657.20,11081.80,11657.20,6132409856,"194,912,755,450"
12-03-2017,11082.70,11858.70,10862.00,11323.20,6608309760,"189,302,389,920"
12-02-2017,10978.30,11320.20,10905.10,11074.60,5138500096,"185,122,039,035"
12-01-2017,10198.60,11046.70,9694.65,10975.60,6783119872,"183,444,663,767"
30-11-2017,9906.79,10801.00,9202.05,10233.60,8310689792,"171,020,085,600"
29-11-2017,10077.40,11517.40,9601.03,9888.61,11568799744,"165,233,728,795"
28-11-2017,9823.43,10125.70,9736.30,10058.80,6348819968,"168,056,012,886"
27-11-2017,9352.72,9818.35,9352.72,9818.35,5653320192,"164,019,464,090"
26-11-2017,8789.04,9522.93,8775.59,9330.55,5475579904,"155,850,742,551"
25-11-2017,8241.71,8790.92,8191.15,8790.92,4342060032,"146,820,557,006"
24-11-2017,8074.02,8374.16,7940.93,8253.69,5058610176,"137,831,976,173"
23-11-2017,8232.38,8267.40,8038.77,8038.77,4225179904,"134,227,860,479"
22-11-2017,8077.95,8302.26,8075.47,8253.55,3633530112,"137,797,862,084"
21-11-2017,8205.74,8348.66,7762.71,8071.26,4277609984,"134,739,693,480"
20-11-2017,8039.07,8336.86,7949.36,8200.64,3488450048,"136,881,802,624"
19-11-2017,7766.03,8101.91,7694.10,8036.49,3149319936,"134,124,196,206"
18-11-2017,7697.21,7884.99,7463.44,7790.15,3667190016,"129,997,247,838"
17-11-2017,7853.57,8004.59,7561.09,7708.99,4651670016,"128,621,507,062"
16-11-2017,7323.24,7967.38,7176.58,7871.69,5123809792,"131,328,418,537"
15-11-2017,6634.76,7342.25,6634.76,7315.54,4200880128,"122,035,826,506"
14-11-2017,6561.48,6764.98,6461.75,6635.75,3197110016,"110,683,148,744"
13-11-2017,5938.25,6811.19,5844.29,6559.49,6263249920,"109,400,650,105"
11-12-2017,6295.45,6625.05,5519.01,5950.07,8957349888,"99,226,193,603"
11-11-2017,6618.61,6873.15,6204.22,6357.60,4908680192,"106,016,076,151"
11-10-2017,7173.73,7312.00,6436.87,6618.14,5208249856,"110,354,089,394"
11-09-2017,7446.83,7446.83,7101.52,7143.58,3226249984,"119,104,730,750"
11-08-2017,7141.38,7776.42,7114.02,7459.69,4602200064,"124,360,767,999"
11-07-2017,7023.10,7253.32,7023.10,7144.38,2326340096,"119,091,456,315"
11-06-2017,7403.22,7445.77,7007.31,7022.76,3111899904,"117,050,623,317"
11-05-2017,7404.52,7617.48,7333.19,7407.41,2380410112,"123,449,206,170"
11-04-2017,7164.48,7492.86,7031.28,7379.95,2483800064,"122,978,748,805"
11-03-2017,7087.53,7461.29,7002.94,7207.76,3369860096,"120,097,405,359"
11-02-2017,6777.77,7367.33,6758.72,7078.50,4653770240,"117,933,380,780"
11-01-2017,6440.97,6767.31,6377.88,6767.31,2870320128,"112,735,345,036"
31-10-2017,6132.02,6470.43,6103.33,6468.40,2311379968,"107,743,731,291"
30-10-2017,6114.85,6214.99,6040.85,6130.53,1772150016,"102,105,356,519"
29-10-2017,5754.44,6255.71,5724.58,6153.85,2859040000,"102,482,445,590"
28-10-2017,5787.82,5876.72,5689.19,5753.09,1403920000,"95,797,359,518"
27-10-2017,5899.74,5988.39,5728.82,5780.90,1710130048,"96,254,297,360"
26-10-2017,5747.95,5976.80,5721.22,5904.83,1905040000,"98,310,176,011"
25-10-2017,5524.60,5754.33,5397.88,5750.80,1966989952,"95,732,630,220"
24-10-2017,5935.52,5935.52,5504.18,5526.64,2735699968,"91,988,225,800"
23-10-2017,6006.00,6075.59,5732.47,5930.32,2401840128,"98,695,054,084"
22-10-2017,6036.66,6076.26,5792.34,6008.42,2034630016,"99,981,911,326"
21-10-2017,5996.79,6194.88,5965.07,6031.60,2207099904,"100,353,682,389"
20-10-2017,5708.11,6060.11,5627.23,6011.45,2354429952,"100,007,083,345"
19-10-2017,5583.74,5744.35,5531.06,5708.52,1780540032,"94,954,808,115"
18-10-2017,5603.82,5603.82,5151.44,5590.69,2399269888,"92,982,539,106"
17-10-2017,5741.58,5800.35,5472.72,5605.51,1821570048,"93,218,297,189"
16-10-2017,5687.57,5776.23,5544.21,5725.59,2008070016,"95,203,392,843"
15-10-2017,5835.96,5852.48,5478.61,5678.19,1976039936,"94,403,031,755"
14-10-2017,5643.53,5837.70,5591.64,5831.79,1669030016,"96,942,498,331"
13-10-2017,5464.16,5840.30,5436.85,5647.21,3615480064,"93,864,253,934"
10-12-2017,4829.58,5446.91,4822.00,5446.91,2791610112,"90,525,666,972"
10-11-2017,4789.25,4873.73,4751.63,4826.48,1222279936,"80,205,238,020"
10-10-2017,4776.21,4922.17,4765.10,4781.99,1597139968,"79,457,603,224"
10-09-2017,4614.52,4878.71,4564.25,4772.02,1968739968,"79,282,158,943"
10-08-2017,4429.67,4624.14,4405.64,4610.48,1313869952,"76,589,293,760"
10-07-2017,4369.35,4443.88,4321.05,4426.89,906928000,"73,529,314,833"
10-06-2017,4324.46,4413.27,4320.53,4370.81,1069939968,"72,589,262,957"
10-05-2017,4229.88,4362.64,4164.05,4328.41,1161769984,"71,876,277,937"
10-04-2017,4319.37,4352.31,4210.42,4229.36,1116770048,"70,225,033,578"
10-03-2017,4408.46,4432.47,4258.89,4317.48,1288019968,"71,681,069,637"
10-02-2017,4395.81,4470.23,4377.46,4409.32,1431730048,"73,195,646,776"
10-01-2017,4341.05,4403.74,4269.81,4403.74,1208210048,"73,094,870,674"
30-09-2017,4166.11,4358.43,4160.86,4338.71,1207449984,"72,008,428,789"
29-09-2017,4171.62,4214.63,4039.29,4163.07,1367049984,"69,086,146,650"
28-09-2017,4197.13,4279.31,4109.70,4174.73,1712320000,"69,270,823,146"
27-09-2017,3892.94,4210.05,3884.82,4200.67,1686880000,"69,691,950,752"
26-09-2017,3928.41,3969.89,3869.90,3892.35,1043740032,"64,569,365,079"
25-09-2017,3681.58,3950.25,3681.58,3926.07,1374210048,"65,122,213,849"
24-09-2017,3796.15,3796.15,3666.90,3682.84,768014976,"61,081,971,156"
23-09-2017,3629.92,3819.21,3594.58,3792.40,928113984,"62,892,069,389"
22-09-2017,3628.02,3758.27,3553.53,3630.70,1194829952,"60,203,040,223"
21-09-2017,3901.47,3916.42,3613.63,3631.04,1411480064,"60,202,370,872"
20-09-2017,3916.36,4031.39,3857.73,3905.95,1213830016,"64,751,811,835"
19-09-2017,4073.79,4094.07,3868.87,3924.97,1563980032,"65,061,185,838"
18-09-2017,3591.09,4079.23,3591.09,4065.20,1943209984,"67,377,945,990"
17-09-2017,3606.28,3664.81,3445.64,3582.88,1239149952,"59,377,995,376"
16-09-2017,3637.75,3808.84,3487.79,3625.04,1818400000,"60,068,678,195"
15-09-2017,3166.30,3733.45,2946.62,3637.52,4148069888,"60,267,886,368"
14-09-2017,3875.37,3920.60,3153.86,3154.95,2716310016,"52,265,453,816"
13-09-2017,4131.98,4131.98,3789.92,3882.59,2219409920,"64,311,123,695"
09-12-2017,4168.88,4344.65,4085.22,4130.81,1864530048,"68,412,822,896"
09-11-2017,4122.47,4261.67,4099.40,4161.27,1557330048,"68,907,352,119"
09-10-2017,4229.34,4245.44,3951.04,4122.94,1679090048,"68,263,826,801"
09-09-2017,4229.81,4308.82,4114.11,4226.06,1386230016,"69,963,847,482"
09-08-2017,4605.16,4661.00,4075.18,4228.75,2700890112,"69,999,555,938"
09-07-2017,4589.14,4655.04,4491.33,4599.88,1844620032,"76,132,843,874"
09-06-2017,4376.59,4617.25,4376.59,4597.12,2172100096,"76,077,049,312"
09-05-2017,4228.29,4427.84,3998.11,4376.53,2697969920,"72,417,728,536"
09-04-2017,4591.63,4591.63,4108.40,4236.31,2987330048,"70,087,101,256"
09-03-2017,4585.27,4714.08,4417.59,4582.96,1933190016,"75,812,181,334"
09-02-2017,4901.42,4975.04,4469.24,4578.77,2722139904,"75,734,114,962"
09-01-2017,4701.76,4892.01,4678.53,4892.01,2599079936,"80,905,039,782"
31-08-2017,4555.59,4736.05,4549.40,4703.39,1944930048,"77,775,374,625"
30-08-2017,4570.36,4626.52,4471.41,4565.30,1937849984,"75,482,724,984"
29-08-2017,4389.21,4625.68,4352.13,4579.02,2486080000,"75,699,786,263"
28-08-2017,4384.45,4403.93,4224.64,4382.66,1959330048,"72,445,588,933"
27-08-2017,4345.10,4416.59,4317.29,4382.88,1537459968,"72,441,993,792"
26-08-2017,4372.06,4379.28,4269.52,4352.40,1511609984,"71,929,882,019"
25-08-2017,4332.82,4455.70,4307.35,4371.60,1727970048,"72,241,507,489"
24-08-2017,4137.60,4376.39,4130.26,4334.68,2037750016,"71,625,870,868"
23-08-2017,4089.01,4255.78,4078.41,4151.52,2369819904,"68,593,954,170"
22-08-2017,3998.35,4128.76,3674.58,4100.52,3764239872,"67,743,202,431"
21-08-2017,4090.48,4109.14,3988.60,4001.74,2800890112,"66,106,992,038"
20-08-2017,4189.31,4196.29,4069.88,4087.66,2109769984,"67,520,478,838"
19-08-2017,4137.75,4243.26,3970.55,4193.70,2975820032,"69,265,141,208"
18-08-2017,4324.34,4370.13,4015.40,4160.62,2941710080,"68,710,871,037"
17-08-2017,4384.44,4484.70,4243.71,4331.69,2553359872,"71,527,949,443"
16-08-2017,4200.34,4381.23,3994.42,4376.63,2272039936,"72,260,183,303"
15-08-2017,4326.99,4455.97,3906.18,4181.93,3258050048,"69,038,855,081"
14-08-2017,4066.10,4325.13,3989.16,4325.13,2463089920,"71,394,704,654"
13-08-2017,3880.04,4208.39,3857.80,4073.26,3159089920,"67,230,528,989"
08-12-2017,3650.63,3949.92,3613.70,3884.71,2219589888,"64,111,163,866"
08-11-2017,3373.82,3679.72,3372.12,3650.62,2021190016,"60,241,844,923"
08-10-2017,3341.84,3453.45,3319.47,3381.28,1515110016,"55,791,120,000"
08-09-2017,3420.40,3422.76,3247.67,3342.47,1468960000,"55,145,196,472"
08-08-2017,3370.22,3484.85,3345.83,3419.94,1752760064,"56,417,337,745"
08-07-2017,3212.78,3397.68,3180.89,3378.94,1482279936,"55,734,179,251"
08-06-2017,3257.61,3293.29,3155.60,3213.94,1105030016,"53,006,426,108"
08-05-2017,2897.63,3290.01,2874.83,3252.91,1945699968,"53,643,452,554"
08-04-2017,2806.93,2899.33,2743.72,2895.89,1002120000,"47,749,461,443"
08-03-2017,2709.56,2813.31,2685.14,2804.73,804796992,"46,239,970,790"
08-02-2017,2727.13,2762.53,2668.59,2710.67,1094950016,"44,684,649,516"
08-01-2017,2871.30,2921.35,2685.61,2718.26,1324669952,"44,804,603,885"
31-07-2017,2763.24,2889.62,2720.61,2875.34,860574976,"47,388,334,773"
30-07-2017,2724.39,2758.53,2644.85,2757.18,705942976,"45,435,913,868"
29-07-2017,2807.02,2808.76,2692.80,2726.45,803745984,"44,924,534,585"
28-07-2017,2679.73,2897.45,2679.73,2809.01,1380099968,"46,279,316,161"
27-07-2017,2538.71,2693.32,2529.34,2671.78,789104000,"44,013,533,097"
26-07-2017,2577.77,2610.76,2450.80,2529.45,937404032,"41,663,929,265"
25-07-2017,2757.50,2768.08,2480.96,2576.48,1460089984,"42,433,788,244"
24-07-2017,2732.70,2777.26,2699.19,2754.86,866473984,"45,366,654,309"
23-07-2017,2808.10,2832.18,2653.94,2730.40,1072840000,"44,957,775,265"
22-07-2017,2668.63,2862.42,2657.71,2810.12,1177129984,"46,264,340,367"
21-07-2017,2838.41,2838.41,2621.85,2667.76,1489449984,"43,915,296,559"
20-07-2017,2269.89,2900.70,2269.89,2817.60,2249260032,"46,376,428,080"
19-07-2017,2323.08,2397.17,2260.23,2273.43,1245100032,"37,415,031,061"
18-07-2017,2233.52,2387.61,2164.77,2318.88,1512450048,"38,158,677,672"
17-07-2017,1932.62,2230.49,1932.62,2228.41,1201760000,"36,665,393,517"
16-07-2017,1991.98,2058.77,1843.03,1929.82,1182870016,"31,748,939,343"
15-07-2017,2230.12,2231.14,1990.41,1998.86,993608000,"32,880,721,300"
14-07-2017,2360.59,2363.25,2183.22,2233.34,882502976,"36,734,255,488"
13-07-2017,2402.70,2425.22,2340.83,2357.90,835769984,"38,778,935,907"
07-12-2017,2332.77,2423.71,2275.14,2398.84,1117410048,"39,447,604,438"
07-11-2017,2385.89,2413.47,2296.81,2337.79,1329760000,"38,438,497,236"
07-10-2017,2525.25,2537.16,2321.13,2372.56,1111200000,"39,005,033,499"
07-09-2017,2572.61,2635.49,2517.59,2518.44,527856000,"41,397,076,604"
07-08-2017,2520.27,2571.34,2492.31,2571.34,733329984,"42,262,222,823"
07-07-2017,2608.59,2916.14,2498.87,2518.66,917411968,"41,391,217,675"
07-06-2017,2608.10,2616.72,2581.69,2608.56,761956992,"42,863,758,795"
07-05-2017,2602.87,2622.65,2538.55,2601.99,941566016,"42,751,085,999"
07-04-2017,2561.00,2631.59,2559.35,2601.64,985516032,"42,740,618,673"
07-03-2017,2498.56,2595.00,2480.47,2564.06,964112000,"42,118,211,083"
07-02-2017,2436.40,2514.28,2394.84,2506.47,803747008,"41,167,015,221"
07-01-2017,2492.60,2515.27,2419.23,2434.55,779913984,"39,980,058,373"
30-06-2017,2539.24,2559.25,2478.43,2480.84,860273024,"40,735,082,695"
29-06-2017,2567.56,2588.83,2510.48,2539.32,949979008,"41,690,395,783"
28-06-2017,2553.03,2603.98,2484.42,2574.79,1183869952,"42,268,942,193"
27-06-2017,2478.45,2552.45,2332.99,2552.45,1489789952,"41,897,190,525"
26-06-2017,2590.57,2615.25,2376.29,2478.45,1663280000,"40,677,994,354"
25-06-2017,2607.25,2682.26,2552.12,2589.41,1161100032,"42,495,001,716"
24-06-2017,2738.52,2757.94,2583.19,2608.72,982750016,"42,807,952,581"
23-06-2017,2707.34,2765.17,2706.37,2744.91,961318976,"45,037,797,053"
22-06-2017,2691.03,2723.74,2642.36,2705.41,1097939968,"44,384,244,937"
21-06-2017,2709.43,2772.01,2660.40,2689.10,1626579968,"44,111,929,173"
20-06-2017,2591.26,2763.45,2589.82,2721.79,1854189952,"44,643,512,689"
19-06-2017,2549.03,2662.85,2549.03,2589.60,1446840064,"42,470,734,800"
18-06-2017,2655.35,2662.10,2516.33,2548.29,1178659968,"41,788,418,974"
17-06-2017,2514.01,2685.19,2484.96,2655.88,1534509952,"43,548,031,452"
16-06-2017,2469.57,2539.92,2385.15,2518.56,1195190016,"41,291,821,423"
15-06-2017,2499.58,2534.71,2212.96,2464.58,2026259968,"40,402,259,202"
14-06-2017,2716.88,2786.83,2412.94,2506.37,1696560000,"41,082,567,339"
13-06-2017,2680.91,2789.04,2650.38,2717.02,1781200000,"44,530,631,894"
06-12-2017,2953.22,2997.26,2518.56,2659.63,2569530112,"43,585,351,533"
06-11-2017,2942.41,2996.60,2840.53,2958.11,1752400000,"48,471,330,146"
06-10-2017,2828.14,2950.99,2746.55,2947.71,2018889984,"48,295,501,718"
06-09-2017,2807.44,2901.71,2795.62,2823.81,1348950016,"46,260,465,854"
06-08-2017,2720.49,2815.30,2670.95,2805.62,1281170048,"45,957,247,989"
06-07-2017,2869.38,2869.38,2700.56,2732.16,1517709952,"44,748,237,218"
06-06-2017,2690.84,2999.91,2690.84,2863.20,2089609984,"46,888,622,160"
06-05-2017,2512.40,2686.81,2510.22,2686.81,1369309952,"43,994,968,834"
06-04-2017,2547.79,2585.89,2452.54,2511.81,1355120000,"41,124,262,595"
06-03-2017,2493.72,2581.91,2423.57,2515.35,1514950016,"41,177,190,057"
06-02-2017,2404.03,2488.55,2373.32,2488.55,1317030016,"40,732,491,835"
06-01-2017,2288.33,2448.39,2288.33,2407.88,1653180032,"39,407,633,763"
31-05-2017,2187.19,2311.08,2145.57,2286.41,1544829952,"37,414,813,240"
30-05-2017,2255.36,2301.96,2124.57,2175.47,1443970048,"35,594,903,085"
29-05-2017,2159.43,2307.05,2107.17,2255.61,994625024,"36,901,102,917"
28-05-2017,2054.08,2267.34,2054.08,2155.80,1147139968,"35,264,171,110"
27-05-2017,2196.27,2260.20,1855.83,2038.87,1700480000,"33,347,170,525"
26-05-2017,2320.89,2573.79,2071.99,2202.42,1763480064,"36,017,660,894"
25-05-2017,2446.24,2763.71,2285.30,2304.98,2406700032,"37,690,456,715"
24-05-2017,2321.37,2523.72,2321.37,2443.64,1725379968,"39,952,841,999"
23-05-2017,2191.56,2320.82,2178.50,2320.42,1378749952,"37,933,704,066"
22-05-2017,2043.19,2303.90,2017.87,2173.40,1942220032,"35,525,744,380"
21-05-2017,2067.03,2119.08,2037.50,2041.20,1147859968,"33,361,091,114"
20-05-2017,1984.24,2084.73,1974.92,2084.73,961336000,"34,068,630,559"
19-05-2017,1897.37,2004.52,1890.25,1987.71,1157289984,"32,479,082,015"
18-05-2017,1818.70,1904.48,1807.12,1888.65,894321024,"30,856,574,835"
17-05-2017,1726.73,1864.05,1661.91,1839.09,1064729984,"30,043,626,195"
16-05-2017,1741.70,1785.94,1686.54,1734.45,959044992,"28,330,874,003"
15-05-2017,1808.44,1812.80,1708.54,1738.43,731529024,"28,392,885,375"
14-05-2017,1800.86,1831.42,1776.62,1808.91,437196000,"29,540,290,794"
13-05-2017,1723.12,1812.99,1651.08,1804.91,579635008,"29,471,223,857"
05-12-2017,1845.76,1856.15,1694.01,1724.24,740984000,"28,150,631,936"
05-11-2017,1780.37,1873.93,1755.35,1848.57,799489984,"30,176,934,751"
05-10-2017,1756.52,1788.44,1719.10,1787.13,915723008,"29,170,965,564"
05-09-2017,1723.89,1833.49,1716.30,1755.36,1167920000,"28,649,119,972"
05-08-2017,1596.92,1723.35,1596.92,1723.35,1340320000,"28,123,369,330"
